group,feature,boundary,auc,sep,worst_fam_sep
LEGACY,dominant_freq,human_vs_nothing,0.3824392585208333,0.6175607414791666,0.510751966318201
PHYS,frac_veh_5_25,human_vs_nothing,0.6131490449930556,0.6131490449930556,0.513471823664401
LEGACY,autocorr_250,human_vs_nothing,0.6079089248430556,0.6079089248430556,0.5361132830331998
PHYS,frac_wind_1_5,human_vs_nothing,0.3975627363986111,0.6024372636013888,0.5218072201098082
CEP,mfcc_4,human_vs_nothing,0.3980113594722222,0.6019886405277778,0.5058973039695347
PHYS,centroid_foot_band,human_vs_nothing,0.3992528583527778,0.6007471416472222,0.5019808254240906
LEGACY,ratio_human_car,human_vs_nothing,0.4055554873625,0.5944445126375,0.5201308140040111
LEGACY,ratio_car_human,human_vs_nothing,0.5944445125708333,0.5944445125708333,0.5201308142798802
AR,ar_8,human_vs_nothing,0.410739128675,0.589260871325,0.5065628743706053
CEP,mfcc_3,human_vs_nothing,0.4119757275402778,0.5880242724597222,0.5156368761779309
CEP,mfcc_6,human_vs_nothing,0.4129773680972222,0.5870226319027778,0.516548241050116
CEP,lfcc_7,human_vs_nothing,0.5869189594472223,0.5869189594472223,0.513660195131566
WPE,wpe_1,human_vs_nothing,0.5815405542125,0.5815405542125,0.5071182657883202
CEP,lfcc_5,human_vs_nothing,0.4204978189402777,0.5795021810597223,0.5110663178699504
AR,ar_7,human_vs_nothing,0.4312817572777778,0.5687182427222222,0.5021397847974018
CAD,gust_mod,human_vs_nothing,0.5648984841125,0.5648984841125,0.5057695776030903
CEP,mfcc_5,human_vs_nothing,0.4372618223875,0.5627381776125,0.5041077817199453
CEP,mfcc_2,human_vs_nothing,0.4455231645166667,0.5544768354833334,0.5028790594076211
WPE,wpe_3,human_vs_nothing,0.5510156995055555,0.5510156995055555,0.5491207434853547
PHYS,ratio_veh_foot,human_vs_nothing,0.5487426725791666,0.5487426725791666,0.5415447457195255
AR,ar_5,human_vs_nothing,0.4570135786027778,0.5429864213972222,0.5059331161758973
ENG,comb_f0,human_vs_nothing,0.5406323593569444,0.5406323593569444,0.503579702131753
LEGACY,autocorr_500,human_vs_nothing,0.4635220841194444,0.5364779158805556,0.5107906360257655
CAD,cad_harm2,human_vs_nothing,0.4688819216222222,0.5311180783777778,0.5028575886657335
AR,ar_6,human_vs_nothing,0.4699352120625,0.5300647879375,0.5026599017424993
CEP,lfcc_8,human_vs_nothing,0.4824311938513889,0.5175688061486111,0.5031695403600471
LEGACY,skewness,human_vs_nothing,0.5143762520875,0.5143762520875,0.5040961414605905
AR,ar_4,human_vs_nothing,0.4859839351291666,0.5140160648708334,0.5107008736072814
ENG,hop_band_frac,human_vs_nothing,0.4863602713291666,0.5136397286708334,0.5192776793138254
CEP,lfcc_1,human_vs_nothing,0.5085056191208334,0.5085056191208334,0.5093433046897596
CAD,env_cv,human_vs_vehicle,0.958273313515042,0.958273313515042,0.8109775684913646
ENG,beat_depth,human_vs_vehicle,0.9529000190884762,0.9529000190884762,0.8781321958394843
LEGACY,sta_lta_ratio,human_vs_vehicle,0.9462105870980898,0.9462105870980898,0.7595848287012296
WX,highband_kurtosis,human_vs_vehicle,0.9402850924141932,0.9402850924141932,0.7063521380397813
LEGACY,kurtosis,human_vs_vehicle,0.932139161462105,0.932139161462105,0.8016422024766595
LEGACY,activity_concentration,human_vs_vehicle,0.9198344387722202,0.9198344387722202,0.7698593400090971
LEGACY,temporal_entropy,human_vs_vehicle,0.0813661718477,0.9186338281523,0.7809980575490831
ENG,comb_salience,human_vs_vehicle,0.1510397595858484,0.8489602404141516,0.609680137274264
ENG,n_lines,human_vs_vehicle,0.1842350049649209,0.8157649950350792,0.5082025005266955
ENG,tonality_max,human_vs_vehicle,0.1892486030206936,0.8107513969793064,0.6414226648767546
LEGACY,burst_efficiency,human_vs_vehicle,0.805859733168722,0.805859733168722,0.6145349357122186
CAD,cad_salience,human_vs_vehicle,0.7879143844979439,0.7879143844979439,0.6326936222237071
CAD,iii_mean,human_vs_vehicle,0.7583154584719982,0.7583154584719982,0.6003766218107188
CAD,iii_cv,human_vs_vehicle,0.7379526550976819,0.7379526550976819,0.6099738259431928
CEP,lfcc_5,human_vs_vehicle,0.2631192061420364,0.7368807938579636,0.5978353428022314
PHYS,frac_wind_1_5,human_vs_vehicle,0.7200255660510949,0.7200255660510949,0.5993480034231377
CAD,env_entropy,human_vs_vehicle,0.2905813398794476,0.7094186601205523,0.5227691229333744
CEP,lfcc_2,human_vs_vehicle,0.6923595799162738,0.6923595799162738,0.5429642392712422
WX,rain_impulse_rate,human_vs_vehicle,0.6902999852076291,0.6902999852076291,0.5963906614347972
CEP,lfcc_4,human_vs_vehicle,0.3183238537001841,0.6816761462998159,0.5448392163462212
CAD,env_ac_strength,human_vs_vehicle,0.6815369731998839,0.6815369731998839,0.5435023904820097
CEP,lfcc_6,human_vs_vehicle,0.3257215694749079,0.6742784305250922,0.5399811165212879
CAD,footfall_rate,human_vs_vehicle,0.3312198818026388,0.6687801181973612,0.5210843973797761
ENG,hop_band_frac,human_vs_vehicle,0.3353375504313098,0.6646624495686901,0.5527644611518321
CEP,lfcc_7,human_vs_vehicle,0.6617283600511001,0.6617283600511001,0.5618258499471103
CAD,gust_mod,human_vs_vehicle,0.3452067969702436,0.6547932030297564,0.5544647089157806
CAD,cad_harm4,human_vs_vehicle,0.3596988550661364,0.6403011449338636,0.5142161950047586
LEGACY,spectral_entropy,human_vs_vehicle,0.6374300723475471,0.6374300723475471,0.5621627731346731
LEGACY,event_count,human_vs_vehicle,0.3846278356517488,0.6153721643482513,0.504789491402818
CAD,cad_freq,human_vs_vehicle,0.3965081307867798,0.6034918692132202,0.5283148892563868
CEP,mfcc_2,human_vs_vehicle,0.3973016431884073,0.6026983568115927,0.5353337024748427
ENG,line_mains,human_vs_vehicle,0.403921071011223,0.596078928988777,0.5481175676278107
CEP,mfcc_6,human_vs_vehicle,0.5894197151956645,0.5894197151956645,0.5269010702976432
CAD,mod_peak_count,human_vs_vehicle,0.5820128814383849,0.5820128814383849,0.5004743219049015
AR,ar_3,human_vs_vehicle,0.5723187839952212,0.5723187839952212,0.5066010006516203
LEGACY,energy_low_freq,human_vs_vehicle,0.4283613952299288,0.5716386047700712,0.5422049163676357
PHYS,centroid_foot_band,human_vs_vehicle,0.5667766760170136,0.5667766760170136,0.5283504939198173
CEP,lfcc_1,human_vs_vehicle,0.5659175768571506,0.5659175768571506,0.500693379224212
PHYS,frac_veh_5_25,human_vs_vehicle,0.4340914264943344,0.5659085735056656,0.5388669613293278
CEP,mfcc_3,human_vs_vehicle,0.5650972575597947,0.5650972575597947,0.522474778958284
PHYS,ratio_veh_foot,human_vs_vehicle,0.4388055331418821,0.5611944668581179,0.5386294712640538
CEP,lfcc_8,human_vs_vehicle,0.5598161421583877,0.5598161421583877,0.5142926252447695
WPE,wpe_0,human_vs_vehicle,0.4430506243622288,0.5569493756377712,0.5285725952665029
LEGACY,mean_burst_len,human_vs_vehicle,0.555543950789551,0.555543950789551,0.5132754920556433
LEGACY,energy_mid_gap,human_vs_vehicle,0.4486196690822456,0.5513803309177544,0.5000890946921716
CEP,mfcc_5,human_vs_vehicle,0.4494494622156226,0.5505505377843773,0.5035980895537431
LEGACY,energy_car_approach,human_vs_vehicle,0.450062051261774,0.549937948738226,0.5223703142869206
LEGACY,peak_to_peak,human_vs_vehicle,0.5481358979949476,0.5481358979949476,0.5000745146772771
LEGACY,variance,human_vs_vehicle,0.452039304863139,0.547960695136861,0.5525521434873402
PHYS,log_rms,human_vs_vehicle,0.4520397727617334,0.5479602272382667,0.5525527367090629
LEGACY,rms_total,human_vs_vehicle,0.452039772763912,0.547960227236088,0.5525527367090629
LEGACY,energy_car_tail,human_vs_vehicle,0.4543759676868392,0.5456240323131608,0.5056727119787625
LEGACY,energy_car_peak,human_vs_vehicle,0.4547034759326601,0.54529652406734,0.5201321391292343
CEP,mfcc_1,human_vs_vehicle,0.4552389251479891,0.5447610748520109,0.5519265757172229
LEGACY,dominant_freq,human_vs_vehicle,0.4579630865970227,0.5420369134029773,0.5005526299282295
CAD,cad_harm2,human_vs_vehicle,0.5397762329800593,0.5397762329800593,0.5018523364827358
WPE,wpe_3,human_vs_vehicle,0.5385530888692529,0.5385530888692529,0.5000775547902758
WPE,wpe_2,human_vs_vehicle,0.5375790015106082,0.5375790015106082,0.5074982848176923
CEP,lfcc_3,human_vs_vehicle,0.5370589301434098,0.5370589301434098,0.502108180386343
LEGACY,ratio_human_car,human_vs_vehicle,0.5351453799940046,0.5351453799940046,0.5213323958254276
LEGACY,ratio_car_human,human_vs_vehicle,0.464854620051745,0.5351453799482551,0.5213323958254277
ENG,comb_f0,human_vs_vehicle,0.4656354943048282,0.5343645056951718,0.507275461660443
LEGACY,skewness,human_vs_vehicle,0.5333277512459141,0.5333277512459141,0.508466394680179
LEGACY,centroid_human_band,human_vs_vehicle,0.5306594663940862,0.5306594663940862,0.5014413852419308
WPE,wpe_8,human_vs_vehicle,0.5303161791676361,0.5303161791676361,0.5593907399646298
LEGACY,autocorr_250,human_vs_vehicle,0.469772483811177,0.530227516188823,0.5000111659578206
PHYS,frac_high_90_180,human_vs_vehicle,0.5294733117700215,0.5294733117700215,0.5310932552654835
NL,higuchi_fd,human_vs_vehicle,0.5281015400448433,0.5281015400448433,0.5671657859904091
CEP,mfcc_4,human_vs_vehicle,0.4729236910254969,0.5270763089745031,0.5011152773797587
WPE,wpe_6,human_vs_vehicle,0.5262943671435953,0.5262943671435953,0.5530272535428176
LEGACY,spectral_bandwidth,human_vs_vehicle,0.4737864611202465,0.5262135388797535,0.5084840754182773
WPE,wpe_13,human_vs_vehicle,0.5253027991806029,0.5253027991806029,0.5566552028904306
AR,ar_8,human_vs_vehicle,0.4747415459879343,0.5252584540120657,0.5034691958327853
WPE,wpe_12,human_vs_vehicle,0.5252064279648573,0.5252064279648573,0.5606667782940822
LEGACY,spectral_flatness,human_vs_vehicle,0.5235231562649503,0.5235231562649503,0.5136924501221992
WPE,wpe_4,human_vs_vehicle,0.477760530558119,0.522239469441881,0.5081995600977021
WPE,wpe_9,human_vs_vehicle,0.5214026055181861,0.5214026055181861,0.564778798378054
WPE,wpe_1,human_vs_vehicle,0.4793297893361602,0.5206702106638398,0.5226241958896171
LEGACY,energy_human_peak,human_vs_vehicle,0.4802123854212144,0.5197876145787856,0.5102089155208946
LEGACY,centroid_car_band,human_vs_vehicle,0.519675514136191,0.519675514136191,0.5057989520694646
WPE,wpe_14,human_vs_vehicle,0.5189972375432551,0.5189972375432551,0.5634453352697425
WPE,wpe_10,human_vs_vehicle,0.5187980933853921,0.5187980933853921,0.5587135824979101
ENG,line_stability,human_vs_vehicle,0.5158572031460911,0.5158572031460911,0.5015130101562276
CEP,mfcc_8,human_vs_vehicle,0.5157596868831974,0.5157596868831974,0.5137310303397671
AR,ar_4,human_vs_vehicle,0.5148554186480601,0.5148554186480601,0.5039853510849442
WPE,wpe_7,human_vs_vehicle,0.5148020196248358,0.5148020196248358,0.5519210218037072
LEGACY,energy_human_tail,human_vs_vehicle,0.4854121952553742,0.5145878047446257,0.5234529884510215
AR,ar_6,human_vs_vehicle,0.5141397334802549,0.5141397334802549,0.5054903722112561
LEGACY,zcr,human_vs_vehicle,0.4887974640843849,0.5112025359156152,0.5295819827394841
WPE,wpe_15,human_vs_vehicle,0.5110667074687748,0.5110667074687748,0.5638557103458873
AR,ar_2,human_vs_vehicle,0.4889447866107911,0.5110552133892089,0.5019591938759569
PHYS,frac_foot_20_90,human_vs_vehicle,0.5093278698027365,0.5093278698027365,0.5102231823487418
WPE,wpe_11,human_vs_vehicle,0.508629955503067,0.508629955503067,0.5714895091137852
AR,ar_1,human_vs_vehicle,0.5085321032333203,0.5085321032333203,0.5078416605764255
LEGACY,autocorr_500,human_vs_vehicle,0.4927557714951231,0.5072442285048768,0.5002166162178626
AR,ar_7,human_vs_vehicle,0.5071165855874815,0.5071165855874815,0.5003548155915047
LEGACY,spectral_centroid,human_vs_vehicle,0.506562323286721,0.506562323286721,0.520544087515944
WPE,wpe_5,human_vs_vehicle,0.4955549177552893,0.5044450822447106,0.5622104503858654
LEGACY,energy_high_freq,human_vs_vehicle,0.4960998185941191,0.5039001814058809,0.5039798129749031
LEGACY,spectral_rolloff,human_vs_vehicle,0.5033646133919103,0.5033646133919103,0.5536215556851796
CEP,mfcc_7,human_vs_vehicle,0.4971091778252121,0.5028908221747879,0.5041867660467517
AR,ar_5,human_vs_vehicle,0.4979437811783528,0.5020562188216472,0.5074135222250401
LEGACY,energy_high_freq,vehicle_multi_vs_single,0.5547186831861274,0.5547186831861274,0.5212555070472255
LEGACY,peak_to_peak,vehicle_multi_vs_single,0.5542486208984913,0.5542486208984913,0.5261616113443393
PHYS,log_rms,vehicle_multi_vs_single,0.5538289030825873,0.5538289030825873,0.525826317427256
LEGACY,rms_total,vehicle_multi_vs_single,0.5538289028790648,0.5538289028790648,0.5258263054385578
LEGACY,variance,vehicle_multi_vs_single,0.553828887716649,0.553828887716649,0.5258263773707471
AR,ar_2,vehicle_multi_vs_single,0.5508851699150109,0.5508851699150109,0.5283726574613953
AR,ar_1,vehicle_multi_vs_single,0.4496336943687327,0.5503663056312673,0.5259527022837462
LEGACY,energy_human_tail,vehicle_multi_vs_single,0.5489401937745032,0.5489401937745032,0.5193921356673175
LEGACY,energy_mid_gap,vehicle_multi_vs_single,0.547996985184185,0.547996985184185,0.5230753907368508
WPE,wpe_8,vehicle_multi_vs_single,0.4521127418413582,0.5478872581586418,0.5196179161120096
LEGACY,energy_human_peak,vehicle_multi_vs_single,0.5464284766482077,0.5464284766482077,0.5161317343534043
LEGACY,spectral_bandwidth,vehicle_multi_vs_single,0.4536340647558217,0.5463659352441783,0.5161543931889233
LEGACY,energy_car_tail,vehicle_multi_vs_single,0.5462618959970107,0.5462618959970107,0.5192935498933413
LEGACY,energy_car_peak,vehicle_multi_vs_single,0.5461923481728741,0.5461923481728741,0.511366017210112
WPE,wpe_9,vehicle_multi_vs_single,0.4562176971394177,0.5437823028605824,0.5099226498782692
LEGACY,energy_car_approach,vehicle_multi_vs_single,0.543605868267216,0.543605868267216,0.5161185409869374
LEGACY,energy_low_freq,vehicle_multi_vs_single,0.5430619686570989,0.5430619686570989,0.5118504205611354
WPE,wpe_12,vehicle_multi_vs_single,0.4575055344181709,0.5424944655818291,0.5216773766503222
ENG,n_lines,vehicle_multi_vs_single,0.5390892739937382,0.5390892739937382,0.5158733393814265
WPE,wpe_13,vehicle_multi_vs_single,0.4625782039252721,0.5374217960747278,0.5207989587384014
ENG,comb_salience,vehicle_multi_vs_single,0.5349715593903923,0.5349715593903923,0.5139404503701338
LEGACY,spectral_flatness,vehicle_multi_vs_single,0.4655523802118852,0.5344476197881147,0.5050825846271416
WPE,wpe_11,vehicle_multi_vs_single,0.4678833633145787,0.5321166366854213,0.506682872029806
PHYS,frac_wind_1_5,vehicle_multi_vs_single,0.4684106397473794,0.5315893602526206,0.5085277381484026
ENG,comb_f0,vehicle_multi_vs_single,0.5296616913077336,0.5296616913077336,0.5026065324482359
WPE,wpe_15,vehicle_multi_vs_single,0.4715066564459039,0.5284933435540962,0.504265410902074
CEP,mfcc_2,vehicle_multi_vs_single,0.4731412865681214,0.5268587134318786,0.5048971120641255
LEGACY,spectral_centroid,vehicle_multi_vs_single,0.4732664941760924,0.5267335058239075,0.5096793152707769
WPE,wpe_14,vehicle_multi_vs_single,0.474034907464256,0.525965092535744,0.5037306431078197
WPE,wpe_10,vehicle_multi_vs_single,0.4747150282542238,0.5252849717457762,0.5036261855803487
WPE,wpe_4,vehicle_multi_vs_single,0.4754392925559138,0.5245607074440862,0.5132348274751998
AR,ar_4,vehicle_multi_vs_single,0.4759575883406455,0.5240424116593545,0.5000932723086736
CEP,lfcc_1,vehicle_multi_vs_single,0.4763885135020695,0.5236114864979304,0.5032329382201977
CEP,lfcc_5,vehicle_multi_vs_single,0.5195286418488553,0.5195286418488553,0.5007196307162104
CAD,env_ac_strength,vehicle_multi_vs_single,0.5188173639427025,0.5188173639427025,0.5029480265083919
CEP,lfcc_8,vehicle_multi_vs_single,0.4815822408368984,0.5184177591631016,0.5002364586914031
LEGACY,dominant_freq,vehicle_multi_vs_single,0.51805897472105,0.51805897472105,0.5057829982566269
CEP,mfcc_7,vehicle_multi_vs_single,0.5173312674722776,0.5173312674722776,0.5001481829511154
CEP,lfcc_4,vehicle_multi_vs_single,0.483815331067737,0.516184668932263,0.507554036779312
PHYS,ratio_veh_foot,vehicle_multi_vs_single,0.4841047982764873,0.5158952017235128,0.5014582116260362
PHYS,frac_veh_5_25,vehicle_multi_vs_single,0.4843306145383507,0.5156693854616493,0.5001063327887134
ENG,tonality_max,vehicle_multi_vs_single,0.5151368718896853,0.5151368718896853,0.5050776612585703
WPE,wpe_0,vehicle_multi_vs_single,0.4853707705984508,0.5146292294015492,0.5001389433819319
CEP,mfcc_6,vehicle_multi_vs_single,0.4856581051981377,0.5143418948018623,0.5005710996221019
PHYS,centroid_foot_band,vehicle_multi_vs_single,0.5142634205887182,0.5142634205887182,0.5006115895766817
ENG,hop_band_frac,vehicle_multi_vs_single,0.4858020971263236,0.5141979028736764,0.5038819569954144
CEP,lfcc_6,vehicle_multi_vs_single,0.4870597097672948,0.5129402902327052,0.5016424126537598
WPE,wpe_3,vehicle_multi_vs_single,0.5125678940116045,0.5125678940116045,0.5013963227021385
WX,highband_kurtosis,vehicle_multi_vs_single,0.4877801986274206,0.5122198013725794,0.5006015406280162
WX,rain_impulse_rate,vehicle_multi_vs_single,0.5122018497437537,0.5122018497437537,0.5026686122885212
CAD,cad_freq,vehicle_multi_vs_single,0.4882246461605204,0.5117753538394796,0.5005213211912918
WPE,wpe_2,vehicle_multi_vs_single,0.5115118321701595,0.5115118321701595,0.5023138104536219
CEP,lfcc_7,vehicle_multi_vs_single,0.5114503251481792,0.5114503251481792,0.5029277700391785
CAD,env_entropy,vehicle_multi_vs_single,0.4887055242370054,0.5112944757629946,0.50219607015961
LEGACY,autocorr_250,vehicle_multi_vs_single,0.5108679943495126,0.5108679943495126,0.5006555412653519
ENG,line_mains,vehicle_multi_vs_single,0.4895206052026253,0.5104793947973747,0.5046740502618706
AR,ar_6,vehicle_multi_vs_single,0.5102573506393087,0.5102573506393087,0.5012589967414021
CEP,mfcc_3,vehicle_multi_vs_single,0.4898054211723861,0.5101945788276139,0.5003911203466179
CAD,gust_mod,vehicle_multi_vs_single,0.509559381650579,0.509559381650579,0.500801039231251
WPE,wpe_5,vehicle_multi_vs_single,0.4908432386180886,0.5091567613819115,0.5043360437834997
CEP,lfcc_3,vehicle_multi_vs_single,0.5089801008380195,0.5089801008380195,0.5033930173889354
NL,higuchi_fd,vehicle_multi_vs_single,0.4913780114103769,0.508621988589623,0.5007581598729878
PHYS,frac_high_90_180,vehicle_multi_vs_single,0.5083424861816722,0.5083424861816722,0.5025566026361384
CEP,mfcc_1,vehicle_multi_vs_single,0.5080924841568283,0.5080924841568283,0.5008285280868143
CAD,iii_mean,vehicle_multi_vs_single,0.4923398698536858,0.5076601301463142,0.5032246210454722
AR,ar_3,vehicle_multi_vs_single,0.4923756010942375,0.5076243989057625,0.5051103298159508
LEGACY,ratio_car_human,vehicle_multi_vs_single,0.49251987905275,0.5074801209472499,0.5088705861857865
LEGACY,ratio_human_car,vehicle_multi_vs_single,0.5074801208047843,0.5074801208047843,0.5088705861857865
AR,ar_5,vehicle_multi_vs_single,0.4926346035698761,0.5073653964301239,0.50243949369892
CAD,env_cv,vehicle_multi_vs_single,0.5070259481184656,0.5070259481184656,0.5017269630555128
LEGACY,spectral_entropy,vehicle_multi_vs_single,0.4935481304793679,0.5064518695206321,0.5055300362656037
LEGACY,event_count,vehicle_multi_vs_single,0.4937085796327369,0.506291420367263,0.5034068962314585
WPE,wpe_6,vehicle_multi_vs_single,0.5062260903812473,0.5062260903812473,0.5032750170806547
AR,ar_7,vehicle_multi_vs_single,0.494810669256982,0.505189330743018,0.5011204910184897
LEGACY,spectral_rolloff,vehicle_multi_vs_single,0.4954336670390987,0.5045663329609014,0.5000367888934529
LEGACY,burst_efficiency,vehicle_multi_vs_single,0.5043579822961124,0.5043579822961124,0.5001628929224595
PHYS,frac_foot_20_90,vehicle_multi_vs_single,0.5042701674648988,0.5042701674648988,0.5064956644812197
LEGACY,mean_burst_len,vehicle_multi_vs_single,0.5040447506767263,0.5040447506767263,0.502093309940315
WPE,wpe_7,vehicle_multi_vs_single,0.5038456975036185,0.5038456975036185,0.5030014187097
CAD,cad_harm4,vehicle_multi_vs_single,0.5037705927252799,0.5037705927252799,0.5009339544748743
CAD,iii_cv,vehicle_multi_vs_single,0.4965991965982465,0.5034008034017535,0.5003367245418491
CEP,mfcc_8,vehicle_multi_vs_single,0.4967269012424211,0.5032730987575789,0.5001265715336082
CAD,cad_salience,vehicle_multi_vs_single,0.4967300124277022,0.5032699875722978,0.5011544756711669
LEGACY,autocorr_500,vehicle_multi_vs_single,0.4969424324406972,0.5030575675593028,0.5002034291777273
ENG,beat_depth,vehicle_multi_vs_single,0.502969796485397,0.502969796485397,0.5004587035617272
LEGACY,temporal_entropy,vehicle_multi_vs_single,0.5025212286013873,0.5025212286013873,0.5005106266199703
LEGACY,kurtosis,vehicle_multi_vs_single,0.4974922510712971,0.5025077489287029,0.5002941704469532
LEGACY,activity_concentration,vehicle_multi_vs_single,0.4976439049651161,0.5023560950348839,0.5000015276214775
LEGACY,zcr,vehicle_multi_vs_single,0.4976509071519582,0.5023490928480419,0.5013583966648054
LEGACY,centroid_car_band,vehicle_multi_vs_single,0.4977067018304136,0.5022932981695865,0.5002615466322602
LEGACY,centroid_human_band,vehicle_multi_vs_single,0.5020134549227371,0.5020134549227371,0.500718841966562
CAD,cad_harm2,vehicle_multi_vs_single,0.5019950083478808,0.5019950083478808,0.5000617745646834
CAD,mod_peak_count,vehicle_multi_vs_single,0.498137880682461,0.501862119317539,0.5005901649163869
CAD,footfall_rate,vehicle_multi_vs_single,0.5016825671279371,0.5016825671279371,0.501046195569328
CEP,mfcc_4,vehicle_multi_vs_single,0.501517873149382,0.501517873149382,0.5015358353879056
LEGACY,sta_lta_ratio,vehicle_multi_vs_single,0.501407791730351,0.501407791730351,0.5004963660247445
AR,ar_8,vehicle_multi_vs_single,0.4987454165655028,0.5012545834344972,0.5007614410516996
CEP,lfcc_2,vehicle_multi_vs_single,0.4990315202008916,0.5009684797991084,0.5101122410856267
CEP,mfcc_5,vehicle_multi_vs_single,0.4992113692889141,0.5007886307110859,0.5016456123171809
ENG,line_stability,vehicle_multi_vs_single,0.5003688157946632,0.5003688157946632,0.5023026125899539
WPE,wpe_1,vehicle_multi_vs_single,0.5000617088958105,0.5000617088958105,0.5012755624879994
LEGACY,skewness,vehicle_multi_vs_single,0.5000179283255154,0.5000179283255154,0.5016642328890314
LEGACY,energy_low_freq,vehicle_vs_nothing,0.9469144065187516,0.9469144065187516,0.8775758126244604
LEGACY,energy_car_approach,vehicle_vs_nothing,0.9333052061172008,0.9333052061172008,0.7429998159606291
CEP,lfcc_2,vehicle_vs_nothing,0.0752707147351185,0.9247292852648815,0.8128127691796548
LEGACY,energy_car_peak,vehicle_vs_nothing,0.9191707542104882,0.9191707542104882,0.6498784064181223
LEGACY,spectral_centroid,vehicle_vs_nothing,0.0818014028570407,0.9181985971429594,0.8388715977474334
WPE,wpe_10,vehicle_vs_nothing,0.1035761842044493,0.8964238157955506,0.8188220906007206
WPE,wpe_14,vehicle_vs_nothing,0.1065942962338928,0.8934057037661072,0.8130850961861004
WPE,wpe_12,vehicle_vs_nothing,0.1135544971530677,0.8864455028469322,0.799287220911068
WPE,wpe_11,vehicle_vs_nothing,0.1138974780837627,0.8861025219162373,0.8076714873332114
WPE,wpe_4,vehicle_vs_nothing,0.114321486768344,0.885678513231656,0.8015860401208452
LEGACY,mean_burst_len,vehicle_vs_nothing,0.8818539098501941,0.8818539098501941,0.7758834987557123
LEGACY,event_count,vehicle_vs_nothing,0.1197137872891923,0.8802862127108078,0.7746844479124653
LEGACY,energy_car_tail,vehicle_vs_nothing,0.8800554162843307,0.8800554162843307,0.5418002857530225
CEP,mfcc_1,vehicle_vs_nothing,0.880031922409113,0.880031922409113,0.7416733441485317
LEGACY,spectral_flatness,vehicle_vs_nothing,0.1221128443071375,0.8778871556928625,0.7857077711415378
WPE,wpe_13,vehicle_vs_nothing,0.1228585229436425,0.8771414770563575,0.7725270351644524
LEGACY,spectral_rolloff,vehicle_vs_nothing,0.1229816903823882,0.8770183096176118,0.7979069508124901
LEGACY,zcr,vehicle_vs_nothing,0.1230237832305492,0.8769762167694508,0.7673084961048373
WPE,wpe_9,vehicle_vs_nothing,0.1242467551311445,0.8757532448688555,0.7944984905532154
WPE,wpe_8,vehicle_vs_nothing,0.1243822350139558,0.8756177649860442,0.7915321826357985
WPE,wpe_15,vehicle_vs_nothing,0.1246528489256686,0.8753471510743314,0.7590081501394748
LEGACY,rms_total,vehicle_vs_nothing,0.8638689201133545,0.8638689201133545,0.7764745052746688
PHYS,log_rms,vehicle_vs_nothing,0.8638689200392836,0.8638689200392836,0.776474502352255
LEGACY,variance,vehicle_vs_nothing,0.8638684796296635,0.8638684796296635,0.7764754450963819
NL,higuchi_fd,vehicle_vs_nothing,0.1380589696383864,0.8619410303616136,0.728349276120398
AR,ar_1,vehicle_vs_nothing,0.146974171503053,0.853025828496947,0.6903167970346815
LEGACY,peak_to_peak,vehicle_vs_nothing,0.8528265732939102,0.8528265732939102,0.7529072600955283
LEGACY,energy_mid_gap,vehicle_vs_nothing,0.8320214963125822,0.8320214963125822,0.5202339031007971
WPE,wpe_5,vehicle_vs_nothing,0.1696388242265485,0.8303611757734515,0.6389711035551087
LEGACY,energy_human_peak,vehicle_vs_nothing,0.8206230489690655,0.8206230489690655,0.5256724210300558
PHYS,frac_wind_1_5,vehicle_vs_nothing,0.1873090220434647,0.8126909779565353,0.5621745235037359
LEGACY,spectral_bandwidth,vehicle_vs_nothing,0.1956338839167061,0.8043661160832939,0.656720028955299
WPE,wpe_7,vehicle_vs_nothing,0.2150561998181344,0.7849438001818656,0.5390101140865691
LEGACY,energy_human_tail,vehicle_vs_nothing,0.7831931363813024,0.7831931363813024,0.5480107755648878
WPE,wpe_6,vehicle_vs_nothing,0.2171184478315125,0.7828815521684875,0.55935295716334
PHYS,frac_high_90_180,vehicle_vs_nothing,0.2430842727316694,0.7569157272683306,0.5962527357461322
ENG,comb_salience,vehicle_vs_nothing,0.746242768988045,0.746242768988045,0.546221434032611
LEGACY,centroid_car_band,vehicle_vs_nothing,0.2545941084797102,0.7454058915202898,0.6277067764555575
WPE,wpe_2,vehicle_vs_nothing,0.2584594460333353,0.7415405539666646,0.5542203179156878
LEGACY,spectral_entropy,vehicle_vs_nothing,0.2601105105350437,0.7398894894649564,0.6652687663306759
CEP,mfcc_8,vehicle_vs_nothing,0.2700611819888615,0.7299388180111386,0.5607676881847121
ENG,line_mains,vehicle_vs_nothing,0.2770895063356661,0.7229104936643339,0.6009281377403628
LEGACY,centroid_human_band,vehicle_vs_nothing,0.281528161075194,0.7184718389248059,0.6024314472319316
LEGACY,sta_lta_ratio,vehicle_vs_nothing,0.7162642530833052,0.7162642530833052,0.5520553042604837
LEGACY,energy_high_freq,vehicle_vs_nothing,0.706209054473396,0.706209054473396,0.5354428541974898
CEP,lfcc_5,vehicle_vs_nothing,0.7057678645959962,0.7057678645959962,0.5160583856039208
WPE,wpe_0,vehicle_vs_nothing,0.7031945532028642,0.7031945532028642,0.5159654267505942
CAD,env_cv,vehicle_vs_nothing,0.7029503568621351,0.7029503568621351,0.5185190898848571
